read,cycle,channel,intensity,cell,i,j,tile,well
12679,1,GFP,0,279,274,1744,0,Well6
12679,1,Cy3,41,279,274,1744,0,Well6
12679,1,Far-red,71,279,274,1744,0,Well6
12679,2,GFP,452,279,274,1744,0,Well6
12679,2,Cy3,509,279,274,1744,0,Well6
12679,2,Far-red,308,279,274,1744,0,Well6
12679,3,GFP,28,279,274,1744,0,Well6
12679,3,Cy3,44,279,274,1744,0,Well6
12679,3,Far-red,5,279,274,1744,0,Well6
12679,4,GFP,22,279,274,1744,0,Well6
12679,4,Cy3,56,279,274,1744,0,Well6
12679,4,Far-red,23,279,274,1744,0,Well6
12869,1,GFP,146,279,278,1745,0,Well6
12869,1,Cy3,68,279,278,1745,0,Well6
12869,1,Far-red,236,279,278,1745,0,Well6
12869,2,GFP,0,279,278,1745,0,Well6
12869,2,Cy3,135,279,278,1745,0,Well6
12869,2,Far-red,270,279,278,1745,0,Well6
12869,3,GFP,74,279,278,1745,0,Well6
12869,3,Cy3,25,279,278,1745,0,Well6
12869,3,Far-red,26,279,278,1745,0,Well6
12869,4,GFP,48,279,278,1745,0,Well6
12869,4,Cy3,70,279,278,1745,0,Well6
12869,4,Far-red,40,279,278,1745,0,Well6
12870,1,GFP,65,279,278,1749,0,Well6
12870,1,Cy3,144,279,278,1749,0,Well6
12870,1,Far-red,30,279,278,1749,0,Well6
12870,2,GFP,2630,279,278,1749,0,Well6
12870,2,Cy3,2362,279,278,1749,0,Well6
12870,2,Far-red,192,279,278,1749,0,Well6
12870,3,GFP,99,279,278,1749,0,Well6
12870,3,Cy3,41,279,278,1749,0,Well6
12870,3,Far-red,1,279,278,1749,0,Well6
12870,4,GFP,119,279,278,1749,0,Well6
12870,4,Cy3,14,279,278,1749,0,Well6
12870,4,Far-red,27,279,278,1749,0,Well6
12494,1,GFP,62,280,270,1708,0,Well6
12494,1,Cy3,67,280,270,1708,0,Well6
12494,1,Far-red,99,280,270,1708,0,Well6
12494,2,GFP,10244,280,270,1708,0,Well6
12494,2,Cy3,11127,280,270,1708,0,Well6
12494,2,Far-red,322,280,270,1708,0,Well6
12494,3,GFP,51,280,270,1708,0,Well6
12494,3,Cy3,66,280,270,1708,0,Well6
12494,3,Far-red,42,280,270,1708,0,Well6
12494,4,GFP,67,280,270,1708,0,Well6
12494,4,Cy3,40,280,270,1708,0,Well6
12494,4,Far-red,41,280,270,1708,0,Well6
12542,1,GFP,86,280,271,1701,0,Well6
12542,1,Cy3,105,280,271,1701,0,Well6
12542,1,Far-red,184,280,271,1701,0,Well6
12542,2,GFP,6857,280,271,1701,0,Well6
12542,2,Cy3,8319,280,271,1701,0,Well6
12542,2,Far-red,177,280,271,1701,0,Well6
12542,3,GFP,199,280,271,1701,0,Well6
12542,3,Cy3,82,280,271,1701,0,Well6
12542,3,Far-red,17,280,271,1701,0,Well6
12542,4,GFP,69,280,271,1701,0,Well6
12542,4,Cy3,38,280,271,1701,0,Well6
12542,4,Far-red,22,280,271,1701,0,Well6
12678,1,GFP,88,280,274,1705,0,Well6
12678,1,Cy3,85,280,274,1705,0,Well6
12678,1,Far-red,282,280,274,1705,0,Well6
12678,2,GFP,7881,280,274,1705,0,Well6
12678,2,Cy3,8369,280,274,1705,0,Well6
12678,2,Far-red,235,280,274,1705,0,Well6
12678,3,GFP,124,280,274,1705,0,Well6
12678,3,Cy3,23,280,274,1705,0,Well6
12678,3,Far-red,17,280,274,1705,0,Well6
12678,4,GFP,13,280,274,1705,0,Well6
12678,4,Cy3,53,280,274,1705,0,Well6
12678,4,Far-red,25,280,274,1705,0,Well6
12731,1,GFP,81,280,275,1695,0,Well6
12731,1,Cy3,9,280,275,1695,0,Well6
12731,1,Far-red,63,280,275,1695,0,Well6
12731,2,GFP,8220,280,275,1695,0,Well6
12731,2,Cy3,12420,280,275,1695,0,Well6
12731,2,Far-red,8,280,275,1695,0,Well6
12731,3,GFP,56,280,275,1695,0,Well6
12731,3,Cy3,40,280,275,1695,0,Well6
12731,3,Far-red,26,280,275,1695,0,Well6
12731,4,GFP,59,280,275,1695,0,Well6
12731,4,Cy3,59,280,275,1695,0,Well6
12731,4,Far-red,43,280,275,1695,0,Well6
12339,1,GFP,0,281,267,1853,0,Well6
12339,1,Cy3,0,281,267,1853,0,Well6
12339,1,Far-red,398,281,267,1853,0,Well6
12339,2,GFP,12714,281,267,1853,0,Well6
12339,2,Cy3,14268,281,267,1853,0,Well6
12339,2,Far-red,458,281,267,1853,0,Well6
12339,3,GFP,0,281,267,1853,0,Well6
12339,3,Cy3,19,281,267,1853,0,Well6
12339,3,Far-red,19,281,267,1853,0,Well6
12339,4,GFP,61,281,267,1853,0,Well6
12339,4,Cy3,42,281,267,1853,0,Well6
12339,4,Far-red,32,281,267,1853,0,Well6
12544,1,GFP,772,281,271,1862,0,Well6
12544,1,Cy3,507,281,271,1862,0,Well6
12544,1,Far-red,1140,281,271,1862,0,Well6
12544,2,GFP,507,281,271,1862,0,Well6
12544,2,Cy3,587,281,271,1862,0,Well6
12544,2,Far-red,252,281,271,1862,0,Well6
12544,3,GFP,29,281,271,1862,0,Well6
12544,3,Cy3,20,281,271,1862,0,Well6
12544,3,Far-red,9,281,271,1862,0,Well6
12544,4,GFP,0,281,271,1862,0,Well6
12544,4,Cy3,31,281,271,1862,0,Well6
12544,4,Far-red,49,281,271,1862,0,Well6
12926,1,GFP,58,281,279,1852,0,Well6
12926,1,Cy3,96,281,279,1852,0,Well6
12926,1,Far-red,164,281,279,1852,0,Well6
12926,2,GFP,2862,281,279,1852,0,Well6
12926,2,Cy3,4356,281,279,1852,0,Well6
12926,2,Far-red,457,281,279,1852,0,Well6
12926,3,GFP,66,281,279,1852,0,Well6
12926,3,Cy3,17,281,279,1852,0,Well6
12926,3,Far-red,14,281,279,1852,0,Well6
12926,4,GFP,51,281,279,1852,0,Well6
12926,4,Cy3,42,281,279,1852,0,Well6
12926,4,Far-red,34,281,279,1852,0,Well6
12495,1,GFP,9,283,270,1763,0,Well6
12495,1,Cy3,33,283,270,1763,0,Well6
12495,1,Far-red,0,283,270,1763,0,Well6
12495,2,GFP,2983,283,270,1763,0,Well6
12495,2,Cy3,1905,283,270,1763,0,Well6
12495,2,Far-red,1001,283,270,1763,0,Well6
12495,3,GFP,34,283,270,1763,0,Well6
12495,3,Cy3,88,283,270,1763,0,Well6
12495,3,Far-red,15,283,270,1763,0,Well6
12495,4,GFP,58,283,270,1763,0,Well6
12495,4,Cy3,50,283,270,1763,0,Well6
12495,4,Far-red,32,283,270,1763,0,Well6
12496,1,GFP,12,283,270,1767,0,Well6
12496,1,Cy3,2,283,270,1767,0,Well6
12496,1,Far-red,0,283,270,1767,0,Well6
12496,2,GFP,2166,283,270,1767,0,Well6
12496,2,Cy3,1428,283,270,1767,0,Well6
12496,2,Far-red,686,283,270,1767,0,Well6
12496,3,GFP,79,283,270,1767,0,Well6
12496,3,Cy3,28,283,270,1767,0,Well6
12496,3,Far-red,32,283,270,1767,0,Well6
12496,4,GFP,157,283,270,1767,0,Well6
12496,4,Cy3,43,283,270,1767,0,Well6
12496,4,Far-red,31,283,270,1767,0,Well6
12806,1,GFP,214,284,277,1001,0,Well6
12806,1,Cy3,280,284,277,1001,0,Well6
12806,1,Far-red,544,284,277,1001,0,Well6
12806,2,GFP,12573,284,277,1001,0,Well6
12806,2,Cy3,14465,284,277,1001,0,Well6
12806,2,Far-red,457,284,277,1001,0,Well6
12806,3,GFP,42,284,277,1001,0,Well6
12806,3,Cy3,37,284,277,1001,0,Well6
12806,3,Far-red,20,284,277,1001,0,Well6
12806,4,GFP,66,284,277,1001,0,Well6
12806,4,Cy3,29,284,277,1001,0,Well6
12806,4,Far-red,25,284,277,1001,0,Well6
12905,1,GFP,4,284,279,990,0,Well6
12905,1,Cy3,25,284,279,990,0,Well6
12905,1,Far-red,198,284,279,990,0,Well6
12905,2,GFP,276,284,279,990,0,Well6
12905,2,Cy3,268,284,279,990,0,Well6
12905,2,Far-red,604,284,279,990,0,Well6
12905,3,GFP,18,284,279,990,0,Well6
12905,3,Cy3,63,284,279,990,0,Well6
12905,3,Far-red,22,284,279,990,0,Well6
12905,4,GFP,72,284,279,990,0,Well6
12905,4,Cy3,44,284,279,990,0,Well6
12905,4,Far-red,37,284,279,990,0,Well6
13045,1,GFP,56,284,282,1001,0,Well6
13045,1,Cy3,94,284,282,1001,0,Well6
13045,1,Far-red,19,284,282,1001,0,Well6
13045,2,GFP,0,284,282,1001,0,Well6
13045,2,Cy3,0,284,282,1001,0,Well6
13045,2,Far-red,290,284,282,1001,0,Well6
13045,3,GFP,148,284,282,1001,0,Well6
13045,3,Cy3,107,284,282,1001,0,Well6
13045,3,Far-red,28,284,282,1001,0,Well6
13045,4,GFP,86,284,282,1001,0,Well6
13045,4,Cy3,58,284,282,1001,0,Well6
13045,4,Far-red,44,284,282,1001,0,Well6
12621,1,GFP,101,285,273,1682,0,Well6
12621,1,Cy3,0,285,273,1682,0,Well6
12621,1,Far-red,215,285,273,1682,0,Well6
12621,2,GFP,7556,285,273,1682,0,Well6
12621,2,Cy3,8831,285,273,1682,0,Well6
12621,2,Far-red,249,285,273,1682,0,Well6
12621,3,GFP,0,285,273,1682,0,Well6
12621,3,Cy3,55,285,273,1682,0,Well6
12621,3,Far-red,46,285,273,1682,0,Well6
12621,4,GFP,112,285,273,1682,0,Well6
12621,4,Cy3,24,285,273,1682,0,Well6
12621,4,Far-red,8,285,273,1682,0,Well6
12818,1,GFP,38,285,277,1679,0,Well6
12818,1,Cy3,0,285,277,1679,0,Well6
12818,1,Far-red,0,285,277,1679,0,Well6
12818,2,GFP,16905,285,277,1679,0,Well6
12818,2,Cy3,19510,285,277,1679,0,Well6
12818,2,Far-red,434,285,277,1679,0,Well6
12818,3,GFP,92,285,277,1679,0,Well6
12818,3,Cy3,60,285,277,1679,0,Well6
12818,3,Far-red,27,285,277,1679,0,Well6
12818,4,GFP,48,285,277,1679,0,Well6
12818,4,Cy3,72,285,277,1679,0,Well6
12818,4,Far-red,31,285,277,1679,0,Well6
13145,1,GFP,137,285,284,1680,0,Well6
13145,1,Cy3,94,285,284,1680,0,Well6
13145,1,Far-red,201,285,284,1680,0,Well6
13145,2,GFP,2645,285,284,1680,0,Well6
13145,2,Cy3,2194,285,284,1680,0,Well6
13145,2,Far-red,128,285,284,1680,0,Well6
13145,3,GFP,40,285,284,1680,0,Well6
13145,3,Cy3,27,285,284,1680,0,Well6
13145,3,Far-red,21,285,284,1680,0,Well6
13145,4,GFP,61,285,284,1680,0,Well6
13145,4,Cy3,43,285,284,1680,0,Well6
13145,4,Far-red,6,285,284,1680,0,Well6
13427,1,GFP,214,285,290,1682,0,Well6
