read,cycle,cell,i,j,tile,well,channel,intensity
1852,4,54,45,704,0,Well6,Cy3,-1
1778,1,55,43,800,0,Well6,Cy3,-1
1778,2,55,43,800,0,Well6,Cy3,719
1778,3,55,43,800,0,Well6,Cy3,0
1778,4,55,43,800,0,Well6,Cy3,1
2005,1,55,48,798,0,Well6,Cy3,2
2005,2,55,48,798,0,Well6,Cy3,132
2005,3,55,48,798,0,Well6,Cy3,1
2005,4,55,48,798,0,Well6,Cy3,0
2094,1,55,50,790,0,Well6,Cy3,2
2094,2,55,50,790,0,Well6,Cy3,0
2094,3,55,50,790,0,Well6,Cy3,2
2094,4,55,50,790,0,Well6,Cy3,0
1976,1,56,47,1797,0,Well6,Cy3,0
1976,2,56,47,1797,0,Well6,Cy3,221
1976,3,56,47,1797,0,Well6,Cy3,-1
1976,4,56,47,1797,0,Well6,Cy3,1
2043,1,57,49,732,0,Well6,Cy3,0
2043,2,57,49,732,0,Well6,Cy3,649
2043,3,57,49,732,0,Well6,Cy3,2
2043,4,57,49,732,0,Well6,Cy3,0
2092,1,57,50,739,0,Well6,Cy3,5
2092,2,57,50,739,0,Well6,Cy3,634
2092,3,57,50,739,0,Well6,Cy3,0
2092,4,57,50,739,0,Well6,Cy3,2
2471,1,57,58,736,0,Well6,Cy3,6
2471,2,57,58,736,0,Well6,Cy3,0
2471,3,57,58,736,0,Well6,Cy3,23
2471,4,57,58,736,0,Well6,Cy3,0
1884,1,58,45,1994,0,Well6,Cy3,3
1884,2,58,45,1994,0,Well6,Cy3,668
1884,3,58,45,1994,0,Well6,Cy3,0
1884,4,58,45,1994,0,Well6,Cy3,0
2025,1,58,48,2001,0,Well6,Cy3,-2
2025,2,58,48,2001,0,Well6,Cy3,230
2025,3,58,48,2001,0,Well6,Cy3,0
2025,4,58,48,2001,0,Well6,Cy3,1
2158,1,58,51,1993,0,Well6,Cy3,0
2158,2,58,51,1993,0,Well6,Cy3,102
2158,3,58,51,1993,0,Well6,Cy3,0
2158,4,58,51,1993,0,Well6,Cy3,0
2404,1,58,56,1998,0,Well6,Cy3,0
2404,2,58,56,1998,0,Well6,Cy3,61
2404,3,58,56,1998,0,Well6,Cy3,0
2404,4,58,56,1998,0,Well6,Cy3,0
2054,1,59,49,1100,0,Well6,Cy3,-1
2054,2,59,49,1100,0,Well6,Cy3,29
2054,3,59,49,1100,0,Well6,Cy3,0
2054,4,59,49,1100,0,Well6,Cy3,2
2232,1,59,53,1099,0,Well6,Cy3,2
2232,2,59,53,1099,0,Well6,Cy3,64
2232,3,59,53,1099,0,Well6,Cy3,1
2232,4,59,53,1099,0,Well6,Cy3,1
2233,1,59,53,1103,0,Well6,Cy3,0
2233,2,59,53,1103,0,Well6,Cy3,90
2233,3,59,53,1103,0,Well6,Cy3,0
2233,4,59,53,1103,0,Well6,Cy3,0
2283,1,59,54,1110,0,Well6,Cy3,1
2283,2,59,54,1110,0,Well6,Cy3,282
2283,3,59,54,1110,0,Well6,Cy3,1
2283,4,59,54,1110,0,Well6,Cy3,2
2576,1,59,60,1111,0,Well6,Cy3,0
2576,2,59,60,1111,0,Well6,Cy3,568
2576,3,59,60,1111,0,Well6,Cy3,0
2576,4,59,60,1111,0,Well6,Cy3,1
2716,1,59,63,1102,0,Well6,Cy3,1
2716,2,59,63,1102,0,Well6,Cy3,0
2716,3,59,63,1102,0,Well6,Cy3,1
2716,4,59,63,1102,0,Well6,Cy3,-1
2848,1,59,66,1108,0,Well6,Cy3,3
2848,2,59,66,1108,0,Well6,Cy3,486
2848,3,59,66,1108,0,Well6,Cy3,0
2848,4,59,66,1108,0,Well6,Cy3,0
1911,1,60,46,1044,0,Well6,Cy3,2
1911,2,60,46,1044,0,Well6,Cy3,315
1911,3,60,46,1044,0,Well6,Cy3,-1
1911,4,60,46,1044,0,Well6,Cy3,1
2051,1,60,49,1037,0,Well6,Cy3,-20
2051,2,60,49,1037,0,Well6,Cy3,71
2051,3,60,49,1037,0,Well6,Cy3,1
2051,4,60,49,1037,0,Well6,Cy3,0
2097,1,60,50,1047,0,Well6,Cy3,2
2097,2,60,50,1047,0,Well6,Cy3,54
2097,3,60,50,1047,0,Well6,Cy3,0
2097,4,60,50,1047,0,Well6,Cy3,0
2321,1,60,55,1024,0,Well6,Cy3,0
2321,2,60,55,1024,0,Well6,Cy3,151
2321,3,60,55,1024,0,Well6,Cy3,0
2321,4,60,55,1024,0,Well6,Cy3,0
2322,1,60,55,1032,0,Well6,Cy3,0
2322,2,60,55,1032,0,Well6,Cy3,27
2322,3,60,55,1032,0,Well6,Cy3,1
2322,4,60,55,1032,0,Well6,Cy3,1
2375,1,60,56,1038,0,Well6,Cy3,0
2375,2,60,56,1038,0,Well6,Cy3,32
2375,3,60,56,1038,0,Well6,Cy3,0
2375,4,60,56,1038,0,Well6,Cy3,1
2119,1,61,50,1974,0,Well6,Cy3,0
2119,2,61,50,1974,0,Well6,Cy3,30
2119,3,61,50,1974,0,Well6,Cy3,0
2119,4,61,50,1974,0,Well6,Cy3,-1
2206,1,61,52,1980,0,Well6,Cy3,0
2206,2,61,52,1980,0,Well6,Cy3,587
2206,3,61,52,1980,0,Well6,Cy3,0
2206,4,61,52,1980,0,Well6,Cy3,0
2502,1,61,58,1981,0,Well6,Cy3,0
2502,2,61,58,1981,0,Well6,Cy3,11
2502,3,61,58,1981,0,Well6,Cy3,0
2502,4,61,58,1981,0,Well6,Cy3,0
2547,1,61,59,1975,0,Well6,Cy3,4
2547,2,61,59,1975,0,Well6,Cy3,199
2547,3,61,59,1975,0,Well6,Cy3,1
2547,4,61,59,1975,0,Well6,Cy3,1
2226,1,63,53,748,0,Well6,Cy3,0
2226,2,63,53,748,0,Well6,Cy3,500
2226,3,63,53,748,0,Well6,Cy3,0
2226,4,63,53,748,0,Well6,Cy3,0
2227,1,63,53,752,0,Well6,Cy3,-9
2227,2,63,53,752,0,Well6,Cy3,625
2227,3,63,53,752,0,Well6,Cy3,0
2227,4,63,53,752,0,Well6,Cy3,2
2472,1,63,58,752,0,Well6,Cy3,1
2472,2,63,58,752,0,Well6,Cy3,754
2472,3,63,58,752,0,Well6,Cy3,0
2472,4,63,58,752,0,Well6,Cy3,1
2176,1,64,52,820,0,Well6,Cy3,1
2176,2,64,52,820,0,Well6,Cy3,66
2176,3,64,52,820,0,Well6,Cy3,0
2176,4,64,52,820,0,Well6,Cy3,1
2371,1,64,56,825,0,Well6,Cy3,-1
2371,2,64,56,825,0,Well6,Cy3,522
2371,3,64,56,825,0,Well6,Cy3,0
2371,4,64,56,825,0,Well6,Cy3,1
2276,1,65,54,849,0,Well6,Cy3,5
2276,2,65,54,849,0,Well6,Cy3,59
2276,3,65,54,849,0,Well6,Cy3,0
2276,4,65,54,849,0,Well6,Cy3,2
2317,1,65,55,840,0,Well6,Cy3,0
2317,2,65,55,840,0,Well6,Cy3,157
2317,3,65,55,840,0,Well6,Cy3,2
2317,4,65,55,840,0,Well6,Cy3,-2
2609,1,65,61,846,0,Well6,Cy3,0
2609,2,65,61,846,0,Well6,Cy3,-3
2609,3,65,61,846,0,Well6,Cy3,0
2609,4,65,61,846,0,Well6,Cy3,0
2201,1,66,52,1816,0,Well6,Cy3,1
2201,2,66,52,1816,0,Well6,Cy3,34
2201,3,66,52,1816,0,Well6,Cy3,0
2201,4,66,52,1816,0,Well6,Cy3,0
2368,1,67,56,719,0,Well6,Cy3,0
2368,2,67,56,719,0,Well6,Cy3,1
2368,3,67,56,719,0,Well6,Cy3,1
2368,4,67,56,719,0,Well6,Cy3,-1
2426,1,67,57,711,0,Well6,Cy3,-1
2426,2,67,57,711,0,Well6,Cy3,-1
2426,3,67,57,711,0,Well6,Cy3,1
2426,4,67,57,711,0,Well6,Cy3,-2
2523,1,67,59,707,0,Well6,Cy3,-1
2523,2,67,59,707,0,Well6,Cy3,0
2523,3,67,59,707,0,Well6,Cy3,1
2523,4,67,59,707,0,Well6,Cy3,0
2565,1,67,60,716,0,Well6,Cy3,0
2565,2,67,60,716,0,Well6,Cy3,0
2565,3,67,60,716,0,Well6,Cy3,0
2565,4,67,60,716,0,Well6,Cy3,0
2746,1,67,64,711,0,Well6,Cy3,-5
2746,2,67,64,711,0,Well6,Cy3,0
2746,3,67,64,711,0,Well6,Cy3,1
2746,4,67,64,711,0,Well6,Cy3,0
2747,1,67,64,720,0,Well6,Cy3,-3
2747,2,67,64,720,0,Well6,Cy3,-1
2747,3,67,64,720,0,Well6,Cy3,0
2747,4,67,64,720,0,Well6,Cy3,1
2791,1,67,65,716,0,Well6,Cy3,1
2791,2,67,65,716,0,Well6,Cy3,3
2791,3,67,65,716,0,Well6,Cy3,0
2791,4,67,65,716,0,Well6,Cy3,1
2527,1,68,59,1081,0,Well6,Cy3,1
2527,2,68,59,1081,0,Well6,Cy3,175
2527,3,68,59,1081,0,Well6,Cy3,5
2527,4,68,59,1081,0,Well6,Cy3,1
2942,1,68,68,1077,0,Well6,Cy3,1
2942,2,68,68,1077,0,Well6,Cy3,79
2942,3,68,68,1077,0,Well6,Cy3,3
2942,4,68,68,1077,0,Well6,Cy3,0
2573,1,69,60,1008,0,Well6,Cy3,-1
2573,2,69,60,1008,0,Well6,Cy3,232
2573,3,69,60,1008,0,Well6,Cy3,-1
2573,4,69,60,1008,0,Well6,Cy3,-1
2616,1,69,61,995,0,Well6,Cy3,-2
2616,2,69,61,995,0,Well6,Cy3,98
2616,3,69,61,995,0,Well6,Cy3,0
2616,4,69,61,995,0,Well6,Cy3,-3
2940,1,69,68,996,0,Well6,Cy3,2
2940,2,69,68,996,0,Well6,Cy3,0
2940,3,69,68,996,0,Well6,Cy3,0
2940,4,69,68,996,0,Well6,Cy3,0
2941,1,69,68,1000,0,Well6,Cy3,0
2941,2,69,68,1000,0,Well6,Cy3,-5
2941,3,69,68,1000,0,Well6,Cy3,1
2941,4,69,68,1000,0,Well6,Cy3,0
3025,1,69,70,1009,0,Well6,Cy3,0
3025,2,69,70,1009,0,Well6,Cy3,0
3025,3,69,70,1009,0,Well6,Cy3,1
3025,4,69,70,1009,0,Well6,Cy3,-1
2707,1,70,63,835,0,Well6,Cy3,3
2707,2,70,63,835,0,Well6,Cy3,739
2707,3,70,63,835,0,Well6,Cy3,1
2707,4,70,63,835,0,Well6,Cy3,0
2750,1,70,64,841,0,Well6,Cy3,-8
2750,2,70,64,841,0,Well6,Cy3,70
2750,3,70,64,841,0,Well6,Cy3,1
2750,4,70,64,841,0,Well6,Cy3,0
3065,1,70,71,836,0,Well6,Cy3,0
3065,2,70,71,836,0,Well6,Cy3,95
3065,3,70,71,836,0,Well6,Cy3,0
3065,4,70,71,836,0,Well6,Cy3,0
2484,1,71,58,1342,0,Well6,Cy3,0
2484,2,71,58,1342,0,Well6,Cy3,50
2484,3,71,58,1342,0,Well6,Cy3,-1
2484,4,71,58,1342,0,Well6,Cy3,114
2668,1,71,62,1336,0,Well6,Cy3,7
2668,2,71,62,1336,0,Well6,Cy3,85
2668,3,71,62,1336,0,Well6,Cy3,0
2668,4,71,62,1336,0,Well6,Cy3,-1
2900,1,71,67,1331,0,Well6,Cy3,7
2900,2,71,67,1331,0,Well6,Cy3,-1
2900,3,71,67,1331,0,Well6,Cy3,3
2900,4,71,67,1331,0,Well6,Cy3,-1
2901,1,71,67,1343,0,Well6,Cy3,0
2901,2,71,67,1343,0,Well6,Cy3,672
2901,3,71,67,1343,0,Well6,Cy3,0
2901,4,71,67,1343,0,Well6,Cy3,0
2949,1,71,68,1335,0,Well6,Cy3,3
2949,2,71,68,1335,0,Well6,Cy3,-11
2949,3,71,68,1335,0,Well6,Cy3,-1
2949,4,71,68,1335,0,Well6,Cy3,2
2950,1,71,68,1340,0,Well6,Cy3,0
2950,2,71,68,1340,0,Well6,Cy3,593
2950,3,71,68,1340,0,Well6,Cy3,-1
2950,4,71,68,1340,0,Well6,Cy3,-1
3161,1,71,73,1333,0,Well6,Cy3,4
3161,2,71,73,1333,0,Well6,Cy3,-2
3161,3,71,73,1333,0,Well6,Cy3,1
3161,4,71,73,1333,0,Well6,Cy3,0
2503,1,72,58,2015,0,Well6,Cy3,3
2503,2,72,58,2015,0,Well6,Cy3,495
2503,3,72,58,2015,0,Well6,Cy3,0
2503,4,72,58,2015,0,Well6,Cy3,0
2643,1,72,61,2009,0,Well6,Cy3,-5
2643,2,72,61,2009,0,Well6,Cy3,263
2643,3,72,61,2009,0,Well6,Cy3,1
2643,4,72,61,2009,0,Well6,Cy3,0
2871,1,72,66,2015,0,Well6,Cy3,0
2871,2,72,66,2015,0,Well6,Cy3,275
2871,3,72,66,2015,0,Well6,Cy3,0
2871,4,72,66,2015,0,Well6,Cy3,0
2960,1,72,68,2009,0,Well6,Cy3,-1
2960,2,72,68,2009,0,Well6,Cy3,43
2960,3,72,68,2009,0,Well6,Cy3,0
2960,4,72,68,2009,0,Well6,Cy3,0
3235,1,72,74,2014,0,Well6,Cy3,-1
3235,2,72,74,2014,0,Well6,Cy3,117
3235,3,72,74,2014,0,Well6,Cy3,0
3235,4,72,74,2014,0,Well6,Cy3,0
2642,1,73,61,1984,0,Well6,Cy3,-2
2642,2,73,61,1984,0,Well6,Cy3,39
2642,3,73,61,1984,0,Well6,Cy3,0
2642,4,73,61,1984,0,Well6,Cy3,0
2818,1,73,65,1988,0,Well6,Cy3,-2
2818,2,73,65,1988,0,Well6,Cy3,41
2818,3,73,65,1988,0,Well6,Cy3,0
2818,4,73,65,1988,0,Well6,Cy3,0
2567,1,74,60,796,0,Well6,Cy3,1
2567,2,74,60,796,0,Well6,Cy3,0
2567,3,74,60,796,0,Well6,Cy3,1
2567,4,74,60,796,0,Well6,Cy3,0
2608,1,74,61,792,0,Well6,Cy3,0
2608,2,74,61,792,0,Well6,Cy3,7
2608,3,74,61,792,0,Well6,Cy3,2
2608,4,74,61,792,0,Well6,Cy3,0
2793,1,74,65,788,0,Well6,Cy3,0
2793,2,74,65,788,0,Well6,Cy3,180
2793,3,74,65,788,0,Well6,Cy3,0
2793,4,74,65,788,0,Well6,Cy3,0
2836,1,74,66,796,0,Well6,Cy3,-1
2836,2,74,66,796,0,Well6,Cy3,19
2836,3,74,66,796,0,Well6,Cy3,0
2836,4,74,66,796,0,Well6,Cy3,0
3064,1,74,71,790,0,Well6,Cy3,0
3064,2,74,71,790,0,Well6,Cy3,15
3064,3,74,71,790,0,Well6,Cy3,0
3064,4,74,71,790,0,Well6,Cy3,0
2659,1,75,62,767,0,Well6,Cy3,-3
2659,2,75,62,767,0,Well6,Cy3,1
2659,3,75,62,767,0,Well6,Cy3,0
2659,4,75,62,767,0,Well6,Cy3,0
2706,1,75,63,760,0,Well6,Cy3,0
2706,2,75,63,760,0,Well6,Cy3,13
2706,3,75,63,760,0,Well6,Cy3,-1
2706,4,75,63,760,0,Well6,Cy3,0
2748,1,75,64,763,0,Well6,Cy3,2
2748,2,75,64,763,0,Well6,Cy3,18
2748,3,75,64,763,0,Well6,Cy3,58
2748,4,75,64,763,0,Well6,Cy3,0
2937,1,75,68,759,0,Well6,Cy3,0
2937,2,75,68,759,0,Well6,Cy3,-7
2937,3,75,68,759,0,Well6,Cy3,-1
2937,4,75,68,759,0,Well6,Cy3,0
2979,1,75,69,765,0,Well6,Cy3,0
2979,2,75,69,765,0,Well6,Cy3,1
2979,3,75,69,765,0,Well6,Cy3,0
2979,4,75,69,765,0,Well6,Cy3,2
3155,1,75,73,765,0,Well6,Cy3,0
3155,2,75,73,765,0,Well6,Cy3,-1
3155,3,75,73,765,0,Well6,Cy3,1
3155,4,75,73,765,0,Well6,Cy3,7
2663,1,76,62,1051,0,Well6,Cy3,0
2663,2,76,62,1051,0,Well6,Cy3,98
2663,3,76,62,1051,0,Well6,Cy3,0
2663,4,76,62,1051,0,Well6,Cy3,0
2714,1,76,63,1046,0,Well6,Cy3,2
2714,2,76,63,1046,0,Well6,Cy3,670
2714,3,76,63,1046,0,Well6,Cy3,1
2714,4,76,63,1046,0,Well6,Cy3,2
2846,1,76,66,1045,0,Well6,Cy3,3
2846,2,76,66,1045,0,Well6,Cy3,733
2846,3,76,66,1045,0,Well6,Cy3,2
2846,4,76,66,1045,0,Well6,Cy3,1
2892,1,77,67,804,0,Well6,Cy3,2
2892,2,77,67,804,0,Well6,Cy3,255
2892,3,77,67,804,0,Well6,Cy3,0
2892,4,77,67,804,0,Well6,Cy3,0
2893,1,77,67,812,0,Well6,Cy3,-1
2893,2,77,67,812,0,Well6,Cy3,23
2893,3,77,67,812,0,Well6,Cy3,1
2893,4,77,67,812,0,Well6,Cy3,0
3117,1,77,72,797,0,Well6,Cy3,0
3117,2,77,72,797,0,Well6,Cy3,50
3117,3,77,72,797,0,Well6,Cy3,0
3117,4,77,72,797,0,Well6,Cy3,-2
3307,1,77,76,798,0,Well6,Cy3,1
3307,2,77,76,798,0,Well6,Cy3,92
3307,3,77,76,798,0,Well6,Cy3,0
3307,4,77,76,798,0,Well6,Cy3,0
3308,1,77,76,804,0,Well6,Cy3,2
3308,2,77,76,804,0,Well6,Cy3,0
3308,3,77,76,804,0,Well6,Cy3,1
3308,4,77,76,804,0,Well6,Cy3,2
3309,1,77,76,809,0,Well6,Cy3,0
3309,2,77,76,809,0,Well6,Cy3,77
3309,3,77,76,809,0,Well6,Cy3,0
3309,4,77,76,809,0,Well6,Cy3,0
3479,1,77,80,796,0,Well6,Cy3,3
3479,2,77,80,796,0,Well6,Cy3,154
3479,3,77,80,796,0,Well6,Cy3,4
3479,4,77,80,796,0,Well6,Cy3,5
2957,1,78,68,1799,0,Well6,Cy3,2
2957,2,78,68,1799,0,Well6,Cy3,444
2957,3,78,68,1799,0,Well6,Cy3,0
2957,4,78,68,1799,0,Well6,Cy3,0
3134,1,78,72,1791,0,Well6,Cy3,1
3134,2,78,72,1791,0,Well6,Cy3,551
3134,3,78,72,1791,0,Well6,Cy3,0
3134,4,78,72,1791,0,Well6,Cy3,0
3135,1,78,72,1802,0,Well6,Cy3,1
3135,2,78,72,1802,0,Well6,Cy3,473
3135,3,78,72,1802,0,Well6,Cy3,0
3135,4,78,72,1802,0,Well6,Cy3,-1
3331,1,78,76,1791,0,Well6,Cy3,0
3331,2,78,76,1791,0,Well6,Cy3,-6
3331,3,78,76,1791,0,Well6,Cy3,1
3331,4,78,76,1791,0,Well6,Cy3,0
3332,1,78,76,1804,0,Well6,Cy3,0
3332,2,78,76,1804,0,Well6,Cy3,55
3332,3,78,76,1804,0,Well6,Cy3,1
3332,4,78,76,1804,0,Well6,Cy3,0
2873,1,79,67,29,0,Well6,Cy3,0
2873,2,79,67,29,0,Well6,Cy3,90
2873,3,79,67,29,0,Well6,Cy3,-1
2873,4,79,67,29,0,Well6,Cy3,0
2891,1,80,67,745,0,Well6,Cy3,0
2891,2,80,67,745,0,Well6,Cy3,85
2891,3,80,67,745,0,Well6,Cy3,0
2891,4,80,67,745,0,Well6,Cy3,1
3063,1,80,71,743,0,Well6,Cy3,3
3063,2,80,71,743,0,Well6,Cy3,39
3063,3,80,71,743,0,Well6,Cy3,7
3063,4,80,71,743,0,Well6,Cy3,1
3115,1,80,72,750,0,Well6,Cy3,-1
3115,2,80,72,750,0,Well6,Cy3,725
3115,3,80,72,750,0,Well6,Cy3,0
3115,4,80,72,750,0,Well6,Cy3,-1
3306,1,80,76,747,0,Well6,Cy3,1
3306,2,80,76,747,0,Well6,Cy3,689
3306,3,80,76,747,0,Well6,Cy3,1
3306,4,80,76,747,0,Well6,Cy3,1
2845,1,81,66,1039,0,Well6,Cy3,1
2845,2,81,66,1039,0,Well6,Cy3,-5
2845,3,81,66,1039,0,Well6,Cy3,0
2845,4,81,66,1039,0,Well6,Cy3,-1
3072,1,81,71,1035,0,Well6,Cy3,0
3072,2,81,71,1035,0,Well6,Cy3,6
3072,3,81,71,1035,0,Well6,Cy3,-1
3072,4,81,71,1035,0,Well6,Cy3,0
3073,1,81,71,1039,0,Well6,Cy3,3
3073,2,81,71,1039,0,Well6,Cy3,-4
3073,3,81,71,1039,0,Well6,Cy3,1
3073,4,81,71,1039,0,Well6,Cy3,0
3119,1,81,72,1045,0,Well6,Cy3,0
3119,2,81,72,1045,0,Well6,Cy3,28
3119,3,81,72,1045,0,Well6,Cy3,0
3119,4,81,72,1045,0,Well6,Cy3,0
3314,1,81,76,1037,0,Well6,Cy3,0
3314,2,81,76,1037,0,Well6,Cy3,724
3314,3,81,76,1037,0,Well6,Cy3,-1
3314,4,81,76,1037,0,Well6,Cy3,-1
3315,1,81,76,1041,0,Well6,Cy3,0
3315,2,81,76,1041,0,Well6,Cy3,761
3315,3,81,76,1041,0,Well6,Cy3,1
3315,4,81,76,1041,0,Well6,Cy3,0
3046,1,82,71,11,0,Well6,Cy3,1
3046,2,82,71,11,0,Well6,Cy3,219
3046,3,82,71,11,0,Well6,Cy3,0
3046,4,82,71,11,0,Well6,Cy3,0
3140,1,82,73,6,0,Well6,Cy3,1
3140,2,82,73,6,0,Well6,Cy3,54
3140,3,82,73,6,0,Well6,Cy3,0
3140,4,82,73,6,0,Well6,Cy3,0
3290,1,82,76,15,0,Well6,Cy3,-1
3290,2,82,76,15,0,Well6,Cy3,71
3290,3,82,76,15,0,Well6,Cy3,0
3290,4,82,76,15,0,Well6,Cy3,-1
3374,1,82,78,9,0,Well6,Cy3,0
3374,2,82,78,9,0,Well6,Cy3,0
3374,3,82,78,9,0,Well6,Cy3,0
3374,4,82,78,9,0,Well6,Cy3,1
3700,1,82,85,16,0,Well6,Cy3,2
3700,2,82,85,16,0,Well6,Cy3,39
3700,3,82,85,16,0,Well6,Cy3,0
3700,4,82,85,16,0,Well6,Cy3,0
3317,1,83,76,1095,0,Well6,Cy3,19
3317,2,83,76,1095,0,Well6,Cy3,595
3317,3,83,76,1095,0,Well6,Cy3,-2
3317,4,83,76,1095,0,Well6,Cy3,0
3013,1,85,70,561,0,Well6,Cy3,-1
3013,2,85,70,561,0,Well6,Cy3,22
3013,3,85,70,561,0,Well6,Cy3,0
3013,4,85,70,561,0,Well6,Cy3,-1
3071,1,86,71,980,0,Well6,Cy3,0
3071,2,86,71,980,0,Well6,Cy3,51
3071,3,86,71,980,0,Well6,Cy3,0
3071,4,86,71,980,0,Well6,Cy3,0
3158,1,86,73,992,0,Well6,Cy3,3
3158,2,86,73,992,0,Well6,Cy3,2
3158,3,86,73,992,0,Well6,Cy3,0
3158,4,86,73,992,0,Well6,Cy3,0
3203,1,86,74,982,0,Well6,Cy3,1
3203,2,86,74,982,0,Well6,Cy3,0
3203,3,86,74,982,0,Well6,Cy3,3
3203,4,86,74,982,0,Well6,Cy3,0
3354,1,86,77,986,0,Well6,Cy3,0
3354,2,86,77,986,0,Well6,Cy3,99
3354,3,86,77,986,0,Well6,Cy3,1
3354,4,86,77,986,0,Well6,Cy3,-2
3436,1,86,79,977,0,Well6,Cy3,2
3436,2,86,79,977,0,Well6,Cy3,2
3436,3,86,79,977,0,Well6,Cy3,0
3436,4,86,79,977,0,Well6,Cy3,0
3534,1,86,81,983,0,Well6,Cy3,0
3534,2,86,81,983,0,Well6,Cy3,45
3534,3,86,81,983,0,Well6,Cy3,0
3534,4,86,81,983,0,Well6,Cy3,-1
3120,1,87,72,1066,0,Well6,Cy3,4
3120,2,87,72,1066,0,Well6,Cy3,497
3120,3,87,72,1066,0,Well6,Cy3,0
3120,4,87,72,1066,0,Well6,Cy3,0
3206,1,87,74,1062,0,Well6,Cy3,-3
3206,2,87,74,1062,0,Well6,Cy3,495
3206,3,87,74,1062,0,Well6,Cy3,0
3206,4,87,74,1062,0,Well6,Cy3,2
3261,1,87,75,1054,0,Well6,Cy3,0
3261,2,87,75,1054,0,Well6,Cy3,612
3261,3,87,75,1054,0,Well6,Cy3,0
3261,4,87,75,1054,0,Well6,Cy3,2
3537,1,87,81,1062,0,Well6,Cy3,8
3537,2,87,81,1062,0,Well6,Cy3,-4
3537,3,87,81,1062,0,Well6,Cy3,0
3537,4,87,81,1062,0,Well6,Cy3,0
3082,1,89,71,1321,0,Well6,Cy3,0
3082,2,89,71,1321,0,Well6,Cy3,99
3082,3,89,71,1321,0,Well6,Cy3,0
3082,4,89,71,1321,0,Well6,Cy3,0
3289,1,90,75,2042,0,Well6,Cy3,-4
3289,2,90,75,2042,0,Well6,Cy3,168
3289,3,90,75,2042,0,Well6,Cy3,0
3289,4,90,75,2042,0,Well6,Cy3,0
3080,1,91,71,1306,0,Well6,Cy3,0
3080,2,91,71,1306,0,Well6,Cy3,24
3080,3,91,71,1306,0,Well6,Cy3,2
3080,4,91,71,1306,0,Well6,Cy3,0
3081,1,91,71,1309,0,Well6,Cy3,0
3081,2,91,71,1309,0,Well6,Cy3,15
3081,3,91,71,1309,0,Well6,Cy3,0
3081,4,91,71,1309,0,Well6,Cy3,1
3336,1,92,76,1950,0,Well6,Cy3,0
3336,2,92,76,1950,0,Well6,Cy3,546
3336,3,92,76,1950,0,Well6,Cy3,-1
3336,4,92,76,1950,0,Well6,Cy3,0
3118,1,93,72,858,0,Well6,Cy3,1
3118,2,93,72,858,0,Well6,Cy3,5
3118,3,93,72,858,0,Well6,Cy3,0
3118,4,93,72,858,0,Well6,Cy3,1
3434,1,93,79,864,0,Well6,Cy3,1
3434,2,93,79,864,0,Well6,Cy3,21
3434,3,93,79,864,0,Well6,Cy3,9
3434,4,93,79,864,0,Well6,Cy3,0
3481,1,93,80,859,0,Well6,Cy3,1
3481,2,93,80,859,0,Well6,Cy3,8
3481,3,93,80,859,0,Well6,Cy3,0
3481,4,93,80,859,0,Well6,Cy3,0
3318,1,94,76,1103,0,Well6,Cy3,-1
3318,2,94,76,1103,0,Well6,Cy3,370
3318,3,94,76,1103,0,Well6,Cy3,0
3318,4,94,76,1103,0,Well6,Cy3,0
3356,1,94,77,1112,0,Well6,Cy3,3
3356,2,94,77,1112,0,Well6,Cy3,39
3356,3,94,77,1112,0,Well6,Cy3,1
3356,4,94,77,1112,0,Well6,Cy3,0
3538,1,94,81,1102,0,Well6,Cy3,1
3538,2,94,81,1102,0,Well6,Cy3,-23
3538,3,94,81,1102,0,Well6,Cy3,1
3538,4,94,81,1102,0,Well6,Cy3,1
3539,1,94,81,1114,0,Well6,Cy3,2
3539,2,94,81,1114,0,Well6,Cy3,52
3539,3,94,81,1114,0,Well6,Cy3,0
3539,4,94,81,1114,0,Well6,Cy3,0
3582,1,94,82,1107,0,Well6,Cy3,3
3582,2,94,82,1107,0,Well6,Cy3,-2
3582,3,94,82,1107,0,Well6,Cy3,8
3582,4,94,82,1107,0,Well6,Cy3,1
3732,1,94,85,1100,0,Well6,Cy3,0
3732,2,94,85,1100,0,Well6,Cy3,18
3732,3,94,85,1100,0,Well6,Cy3,1
3732,4,94,85,1100,0,Well6,Cy3,0
3324,1,96,76,1607,0,Well6,Cy3,-1
3324,2,96,76,1607,0,Well6,Cy3,535
3324,3,96,76,1607,0,Well6,Cy3,-1
3324,4,96,76,1607,0,Well6,Cy3,0
3283,1,97,75,1779,0,Well6,Cy3,1
3283,2,97,75,1779,0,Well6,Cy3,33
3283,3,97,75,1779,0,Well6,Cy3,1
3283,4,97,75,1779,0,Well6,Cy3,-1
3237,1,98,75,33,0,Well6,Cy3,0
3237,2,98,75,33,0,Well6,Cy3,21
3237,3,98,75,33,0,Well6,Cy3,0
3237,4,98,75,33,0,Well6,Cy3,0
3339,1,98,77,39,0,Well6,Cy3,0
3339,2,98,77,39,0,Well6,Cy3,138
3339,3,98,77,39,0,Well6,Cy3,1
3339,4,98,77,39,0,Well6,Cy3,0
3559,1,98,82,33,0,Well6,Cy3,0
3559,2,98,82,33,0,Well6,Cy3,851
3559,3,98,82,33,0,Well6,Cy3,-1
3559,4,98,82,33,0,Well6,Cy3,-2
3652,1,98,84,26,0,Well6,Cy3,0
